model,dataset,data_dir,dataset_key,method,compression_ratio,fraction,score_name,score,lower_is_better,metrics_path,config_path,predictions_path,status
qwen3_8b,longbench,hotpotqa,longbench:hotpotqa,blockwise,0.7,1.0,score,62.18,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_hotpotqa__blockwise__r0p7/longbench__hotpotqa__--Tan--mo-15f801ed73__block_wise__0.70__query_aware__qwindow64__topk4__f69775b337f6/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_hotpotqa__blockwise__r0p7/longbench__hotpotqa__--Tan--mo-15f801ed73__block_wise__0.70__query_aware__qwindow64__topk4__f69775b337f6/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_hotpotqa__blockwise__r0p7/longbench__hotpotqa__--Tan--mo-15f801ed73__block_wise__0.70__query_aware__qwindow64__topk4__f69775b337f6/ATC26_predictions.csv,success
qwen3_8b,longbench,hotpotqa,longbench:hotpotqa,chunkkv,0.3,1.0,score,62.3,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_hotpotqa__chunkkv__r0p3/longbench__hotpotqa__--Tan--model--Qwen3-8B__chunkkv__0.30__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_hotpotqa__chunkkv__r0p3/longbench__hotpotqa__--Tan--model--Qwen3-8B__chunkkv__0.30__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_hotpotqa__chunkkv__r0p3/longbench__hotpotqa__--Tan--model--Qwen3-8B__chunkkv__0.30__query_aware/ATC26_predictions.csv,success
qwen3_8b,longbench,hotpotqa,longbench:hotpotqa,chunkkv,0.4,1.0,score,62.39,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_hotpotqa__chunkkv__r0p4/longbench__hotpotqa__--Tan--model--Qwen3-8B__chunkkv__0.40__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_hotpotqa__chunkkv__r0p4/longbench__hotpotqa__--Tan--model--Qwen3-8B__chunkkv__0.40__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_hotpotqa__chunkkv__r0p4/longbench__hotpotqa__--Tan--model--Qwen3-8B__chunkkv__0.40__query_aware/ATC26_predictions.csv,success
qwen3_8b,longbench,hotpotqa,longbench:hotpotqa,chunkkv,0.5,0.01,score,61.9,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_hotpotqa__chunkkv__r0p5/longbench__hotpotqa__--Tan--model--Qwen3-8B__chunkkv__0.50__fraction0.010__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_hotpotqa__chunkkv__r0p5/longbench__hotpotqa__--Tan--model--Qwen3-8B__chunkkv__0.50__fraction0.010__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_hotpotqa__chunkkv__r0p5/longbench__hotpotqa__--Tan--model--Qwen3-8B__chunkkv__0.50__fraction0.010__query_aware/ATC26_predictions.csv,success
qwen3_8b,longbench,hotpotqa,longbench:hotpotqa,chunkkv,0.5,1.0,score,61.69,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_hotpotqa__chunkkv__r0p5/longbench__hotpotqa__--Tan--model--Qwen3-8B__chunkkv__0.50__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_hotpotqa__chunkkv__r0p5/longbench__hotpotqa__--Tan--model--Qwen3-8B__chunkkv__0.50__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_hotpotqa__chunkkv__r0p5/longbench__hotpotqa__--Tan--model--Qwen3-8B__chunkkv__0.50__query_aware/ATC26_predictions.csv,success
qwen3_8b,longbench,hotpotqa,longbench:hotpotqa,chunkkv,0.6,1.0,score,62.17,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_hotpotqa__chunkkv__r0p6/longbench__hotpotqa__--Tan--model--Qwen3-8B__chunkkv__0.60__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_hotpotqa__chunkkv__r0p6/longbench__hotpotqa__--Tan--model--Qwen3-8B__chunkkv__0.60__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_hotpotqa__chunkkv__r0p6/longbench__hotpotqa__--Tan--model--Qwen3-8B__chunkkv__0.60__query_aware/ATC26_predictions.csv,success
qwen3_8b,longbench,hotpotqa,longbench:hotpotqa,chunkkv,0.7,1.0,score,61.99,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_hotpotqa__chunkkv__r0p7/longbench__hotpotqa__--Tan--model--Qwen3-8B__chunkkv__0.70__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_hotpotqa__chunkkv__r0p7/longbench__hotpotqa__--Tan--model--Qwen3-8B__chunkkv__0.70__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_hotpotqa__chunkkv__r0p7/longbench__hotpotqa__--Tan--model--Qwen3-8B__chunkkv__0.70__query_aware/ATC26_predictions.csv,success
qwen3_8b,longbench,hotpotqa,longbench:hotpotqa,snapkv,0.3,1.0,score,62.05,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_hotpotqa__snapkv__r0p3/longbench__hotpotqa__--Tan--model--Qwen3-8B__snapkv__0.30__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_hotpotqa__snapkv__r0p3/longbench__hotpotqa__--Tan--model--Qwen3-8B__snapkv__0.30__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_hotpotqa__snapkv__r0p3/longbench__hotpotqa__--Tan--model--Qwen3-8B__snapkv__0.30__query_aware/ATC26_predictions.csv,success
qwen3_8b,longbench,hotpotqa,longbench:hotpotqa,snapkv,0.4,1.0,score,62.05,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_hotpotqa__snapkv__r0p4/longbench__hotpotqa__--Tan--model--Qwen3-8B__snapkv__0.40__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_hotpotqa__snapkv__r0p4/longbench__hotpotqa__--Tan--model--Qwen3-8B__snapkv__0.40__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_hotpotqa__snapkv__r0p4/longbench__hotpotqa__--Tan--model--Qwen3-8B__snapkv__0.40__query_aware/ATC26_predictions.csv,success
qwen3_8b,longbench,hotpotqa,longbench:hotpotqa,snapkv,0.5,0.01,score,61.9,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_hotpotqa__snapkv__r0p5/longbench__hotpotqa__--Tan--model--Qwen3-8B__snapkv__0.50__fraction0.010__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_hotpotqa__snapkv__r0p5/longbench__hotpotqa__--Tan--model--Qwen3-8B__snapkv__0.50__fraction0.010__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_hotpotqa__snapkv__r0p5/longbench__hotpotqa__--Tan--model--Qwen3-8B__snapkv__0.50__fraction0.010__query_aware/ATC26_predictions.csv,success
qwen3_8b,longbench,hotpotqa,longbench:hotpotqa,snapkv,0.5,1.0,score,61.63,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_hotpotqa__snapkv__r0p5/longbench__hotpotqa__--Tan--model--Qwen3-8B__snapkv__0.50__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_hotpotqa__snapkv__r0p5/longbench__hotpotqa__--Tan--model--Qwen3-8B__snapkv__0.50__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_hotpotqa__snapkv__r0p5/longbench__hotpotqa__--Tan--model--Qwen3-8B__snapkv__0.50__query_aware/ATC26_predictions.csv,success
qwen3_8b,longbench,hotpotqa,longbench:hotpotqa,snapkv,0.6,1.0,score,61.64,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_hotpotqa__snapkv__r0p6/longbench__hotpotqa__--Tan--model--Qwen3-8B__snapkv__0.60__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_hotpotqa__snapkv__r0p6/longbench__hotpotqa__--Tan--model--Qwen3-8B__snapkv__0.60__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_hotpotqa__snapkv__r0p6/longbench__hotpotqa__--Tan--model--Qwen3-8B__snapkv__0.60__query_aware/ATC26_predictions.csv,success
qwen3_8b,longbench,hotpotqa,longbench:hotpotqa,snapkv,0.7,1.0,score,62.13,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_hotpotqa__snapkv__r0p7/longbench__hotpotqa__--Tan--model--Qwen3-8B__snapkv__0.70__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_hotpotqa__snapkv__r0p7/longbench__hotpotqa__--Tan--model--Qwen3-8B__snapkv__0.70__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_hotpotqa__snapkv__r0p7/longbench__hotpotqa__--Tan--model--Qwen3-8B__snapkv__0.70__query_aware/ATC26_predictions.csv,success
qwen3_8b,longbench,lcc,longbench:lcc,blockwise,0.3,1.0,score,66.78,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__blockwise__r0p3/longbench__lcc__--Tan--mo-15f801ed73__block_wise__0.30__query_aware__qwindow64__topk4__fb94a2f41496/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__blockwise__r0p3/longbench__lcc__--Tan--mo-15f801ed73__block_wise__0.30__query_aware__qwindow64__topk4__fb94a2f41496/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__blockwise__r0p3/longbench__lcc__--Tan--mo-15f801ed73__block_wise__0.30__query_aware__qwindow64__topk4__fb94a2f41496/ATC26_predictions.csv,success
qwen3_8b,longbench,lcc,longbench:lcc,blockwise,0.4,1.0,score,66.85,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__blockwise__r0p4/longbench__lcc__--Tan--mo-15f801ed73__block_wise__0.40__query_aware__qwindow64__topk4__44e453e020a8/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__blockwise__r0p4/longbench__lcc__--Tan--mo-15f801ed73__block_wise__0.40__query_aware__qwindow64__topk4__44e453e020a8/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__blockwise__r0p4/longbench__lcc__--Tan--mo-15f801ed73__block_wise__0.40__query_aware__qwindow64__topk4__44e453e020a8/ATC26_predictions.csv,success
qwen3_8b,longbench,lcc,longbench:lcc,blockwise,0.5,0.01,score,49.8,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__blockwise__r0p5/longbench__lcc__--Tan--mo-15f801ed73__block_wise__0.50__fraction0.010__query_aware__qwindow64__e7157dacff0b/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__blockwise__r0p5/longbench__lcc__--Tan--mo-15f801ed73__block_wise__0.50__fraction0.010__query_aware__qwindow64__e7157dacff0b/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__blockwise__r0p5/longbench__lcc__--Tan--mo-15f801ed73__block_wise__0.50__fraction0.010__query_aware__qwindow64__e7157dacff0b/ATC26_predictions.csv,success
qwen3_8b,longbench,lcc,longbench:lcc,blockwise,0.5,1.0,score,65.7,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__blockwise__r0p5/longbench__lcc__--Tan--mo-15f801ed73__block_wise__0.50__query_aware__qwindow64__topk4__db62bc7108f3/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__blockwise__r0p5/longbench__lcc__--Tan--mo-15f801ed73__block_wise__0.50__query_aware__qwindow64__topk4__db62bc7108f3/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__blockwise__r0p5/longbench__lcc__--Tan--mo-15f801ed73__block_wise__0.50__query_aware__qwindow64__topk4__db62bc7108f3/ATC26_predictions.csv,success
qwen3_8b,longbench,lcc,longbench:lcc,blockwise,0.6,1.0,score,66.22,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__blockwise__r0p6/longbench__lcc__--Tan--mo-15f801ed73__block_wise__0.60__query_aware__qwindow64__topk4__7fe405071d5d/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__blockwise__r0p6/longbench__lcc__--Tan--mo-15f801ed73__block_wise__0.60__query_aware__qwindow64__topk4__7fe405071d5d/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__blockwise__r0p6/longbench__lcc__--Tan--mo-15f801ed73__block_wise__0.60__query_aware__qwindow64__topk4__7fe405071d5d/ATC26_predictions.csv,success
qwen3_8b,longbench,lcc,longbench:lcc,blockwise,0.7,1.0,score,65.77,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__blockwise__r0p7/longbench__lcc__--Tan--mo-15f801ed73__block_wise__0.70__query_aware__qwindow64__topk4__ab517ab739f2/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__blockwise__r0p7/longbench__lcc__--Tan--mo-15f801ed73__block_wise__0.70__query_aware__qwindow64__topk4__ab517ab739f2/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__blockwise__r0p7/longbench__lcc__--Tan--mo-15f801ed73__block_wise__0.70__query_aware__qwindow64__topk4__ab517ab739f2/ATC26_predictions.csv,success
qwen3_8b,longbench,lcc,longbench:lcc,chunkkv,0.3,1.0,score,66.91,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__chunkkv__r0p3/longbench__lcc__--Tan--model--Qwen3-8B__chunkkv__0.30__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__chunkkv__r0p3/longbench__lcc__--Tan--model--Qwen3-8B__chunkkv__0.30__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__chunkkv__r0p3/longbench__lcc__--Tan--model--Qwen3-8B__chunkkv__0.30__query_aware/ATC26_predictions.csv,success
qwen3_8b,longbench,lcc,longbench:lcc,chunkkv,0.4,1.0,score,67.2,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__chunkkv__r0p4/longbench__lcc__--Tan--model--Qwen3-8B__chunkkv__0.40__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__chunkkv__r0p4/longbench__lcc__--Tan--model--Qwen3-8B__chunkkv__0.40__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__chunkkv__r0p4/longbench__lcc__--Tan--model--Qwen3-8B__chunkkv__0.40__query_aware/ATC26_predictions.csv,success
qwen3_8b,longbench,lcc,longbench:lcc,chunkkv,0.5,0.01,score,63.0,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__chunkkv__r0p5/longbench__lcc__--Tan--model--Qwen3-8B__chunkkv__0.50__fraction0.010__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__chunkkv__r0p5/longbench__lcc__--Tan--model--Qwen3-8B__chunkkv__0.50__fraction0.010__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__chunkkv__r0p5/longbench__lcc__--Tan--model--Qwen3-8B__chunkkv__0.50__fraction0.010__query_aware/ATC26_predictions.csv,success
qwen3_8b,longbench,lcc,longbench:lcc,chunkkv,0.5,1.0,score,67.29,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__chunkkv__r0p5/longbench__lcc__--Tan--model--Qwen3-8B__chunkkv__0.50__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__chunkkv__r0p5/longbench__lcc__--Tan--model--Qwen3-8B__chunkkv__0.50__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__chunkkv__r0p5/longbench__lcc__--Tan--model--Qwen3-8B__chunkkv__0.50__query_aware/ATC26_predictions.csv,success
qwen3_8b,longbench,lcc,longbench:lcc,chunkkv,0.6,1.0,score,67.42,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__chunkkv__r0p6/longbench__lcc__--Tan--model--Qwen3-8B__chunkkv__0.60__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__chunkkv__r0p6/longbench__lcc__--Tan--model--Qwen3-8B__chunkkv__0.60__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__chunkkv__r0p6/longbench__lcc__--Tan--model--Qwen3-8B__chunkkv__0.60__query_aware/ATC26_predictions.csv,success
qwen3_8b,longbench,lcc,longbench:lcc,chunkkv,0.7,1.0,score,67.56,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__chunkkv__r0p7/longbench__lcc__--Tan--model--Qwen3-8B__chunkkv__0.70__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__chunkkv__r0p7/longbench__lcc__--Tan--model--Qwen3-8B__chunkkv__0.70__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__chunkkv__r0p7/longbench__lcc__--Tan--model--Qwen3-8B__chunkkv__0.70__query_aware/ATC26_predictions.csv,success
qwen3_8b,longbench,lcc,longbench:lcc,snapkv,0.3,1.0,score,67.12,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__snapkv__r0p3/longbench__lcc__--Tan--model--Qwen3-8B__snapkv__0.30__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__snapkv__r0p3/longbench__lcc__--Tan--model--Qwen3-8B__snapkv__0.30__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__snapkv__r0p3/longbench__lcc__--Tan--model--Qwen3-8B__snapkv__0.30__query_aware/ATC26_predictions.csv,success
qwen3_8b,longbench,lcc,longbench:lcc,snapkv,0.4,1.0,score,67.39,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__snapkv__r0p4/longbench__lcc__--Tan--model--Qwen3-8B__snapkv__0.40__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__snapkv__r0p4/longbench__lcc__--Tan--model--Qwen3-8B__snapkv__0.40__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__snapkv__r0p4/longbench__lcc__--Tan--model--Qwen3-8B__snapkv__0.40__query_aware/ATC26_predictions.csv,success
qwen3_8b,longbench,lcc,longbench:lcc,snapkv,0.5,0.01,score,63.0,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__snapkv__r0p5/longbench__lcc__--Tan--model--Qwen3-8B__snapkv__0.50__fraction0.010__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__snapkv__r0p5/longbench__lcc__--Tan--model--Qwen3-8B__snapkv__0.50__fraction0.010__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__snapkv__r0p5/longbench__lcc__--Tan--model--Qwen3-8B__snapkv__0.50__fraction0.010__query_aware/ATC26_predictions.csv,success
qwen3_8b,longbench,lcc,longbench:lcc,snapkv,0.5,1.0,score,68.15,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__snapkv__r0p5/longbench__lcc__--Tan--model--Qwen3-8B__snapkv__0.50__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__snapkv__r0p5/longbench__lcc__--Tan--model--Qwen3-8B__snapkv__0.50__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__snapkv__r0p5/longbench__lcc__--Tan--model--Qwen3-8B__snapkv__0.50__query_aware/ATC26_predictions.csv,success
qwen3_8b,longbench,lcc,longbench:lcc,snapkv,0.6,1.0,score,67.49,False,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__snapkv__r0p6/longbench__lcc__--Tan--model--Qwen3-8B__snapkv__0.60__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__snapkv__r0p6/longbench__lcc__--Tan--model--Qwen3-8B__snapkv__0.60__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_longbench16_prefill_sweep_blockwise_snapkv_chunkkv/artifacts/raw/qwen3_8b__longbench_lcc__snapkv__r0p6/longbench__lcc__--Tan--model--Qwen3-8B__snapkv__0.60__query_aware/ATC26_predictions.csv,success
