model,dataset,data_dir,dataset_key,method,compression_ratio,fraction,score_name,score,lower_is_better,metrics_path,config_path,predictions_path,status
qwen3_8b,longbench,hotpotqa,longbench:hotpotqa,snapkv,0.5,1.0,score,61.77,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_hotpotqa__snapkv__r0p5/longbench__hotpotqa__--Tan--model--Qwen3-8B__snapkv__0.50__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_hotpotqa__snapkv__r0p5/longbench__hotpotqa__--Tan--model--Qwen3-8B__snapkv__0.50__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_hotpotqa__snapkv__r0p5/longbench__hotpotqa__--Tan--model--Qwen3-8B__snapkv__0.50__query_aware/ATC26_predictions.csv,success
qwen3_8b,longbench,hotpotqa,longbench:hotpotqa,snapkv,0.6,1.0,score,61.64,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_hotpotqa__snapkv__r0p6/longbench__hotpotqa__--Tan--model--Qwen3-8B__snapkv__0.60__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_hotpotqa__snapkv__r0p6/longbench__hotpotqa__--Tan--model--Qwen3-8B__snapkv__0.60__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_hotpotqa__snapkv__r0p6/longbench__hotpotqa__--Tan--model--Qwen3-8B__snapkv__0.60__query_aware/ATC26_predictions.csv,success
qwen3_8b,longbench,hotpotqa,longbench:hotpotqa,snapkv,0.7,1.0,score,62.27,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_hotpotqa__snapkv__r0p7/longbench__hotpotqa__--Tan--model--Qwen3-8B__snapkv__0.70__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_hotpotqa__snapkv__r0p7/longbench__hotpotqa__--Tan--model--Qwen3-8B__snapkv__0.70__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_hotpotqa__snapkv__r0p7/longbench__hotpotqa__--Tan--model--Qwen3-8B__snapkv__0.70__query_aware/ATC26_predictions.csv,success
qwen3_8b,longbench,hotpotqa,longbench:hotpotqa,snapkv,0.8,1.0,score,61.71,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_hotpotqa__snapkv__r0p8/longbench__hotpotqa__--Tan--model--Qwen3-8B__snapkv__0.80__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_hotpotqa__snapkv__r0p8/longbench__hotpotqa__--Tan--model--Qwen3-8B__snapkv__0.80__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_hotpotqa__snapkv__r0p8/longbench__hotpotqa__--Tan--model--Qwen3-8B__snapkv__0.80__query_aware/ATC26_predictions.csv,success
qwen3_8b,longbench,multifieldqa_en,longbench:multifieldqa_en,blockwise,0.3,1.0,score,53.42,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__blockwise__r0p3/longbench__multifieldqa_en__--Tan--mo-15f801ed73__block_wise__0.30__query_aware__qwindow64__topk4__4f9cc46e3108/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__blockwise__r0p3/longbench__multifieldqa_en__--Tan--mo-15f801ed73__block_wise__0.30__query_aware__qwindow64__topk4__4f9cc46e3108/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__blockwise__r0p3/longbench__multifieldqa_en__--Tan--mo-15f801ed73__block_wise__0.30__query_aware__qwindow64__topk4__4f9cc46e3108/ATC26_predictions.csv,success
qwen3_8b,longbench,multifieldqa_en,longbench:multifieldqa_en,blockwise,0.4,1.0,score,52.39,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__blockwise__r0p4/longbench__multifieldqa_en__--Tan--mo-15f801ed73__block_wise__0.40__query_aware__qwindow64__topk4__310e3b3f133e/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__blockwise__r0p4/longbench__multifieldqa_en__--Tan--mo-15f801ed73__block_wise__0.40__query_aware__qwindow64__topk4__310e3b3f133e/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__blockwise__r0p4/longbench__multifieldqa_en__--Tan--mo-15f801ed73__block_wise__0.40__query_aware__qwindow64__topk4__310e3b3f133e/ATC26_predictions.csv,success
qwen3_8b,longbench,multifieldqa_en,longbench:multifieldqa_en,blockwise,0.5,1.0,score,52.58,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__blockwise__r0p5/longbench__multifieldqa_en__--Tan--mo-15f801ed73__block_wise__0.50__query_aware__qwindow64__topk4__6252c83a2bfb/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__blockwise__r0p5/longbench__multifieldqa_en__--Tan--mo-15f801ed73__block_wise__0.50__query_aware__qwindow64__topk4__6252c83a2bfb/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__blockwise__r0p5/longbench__multifieldqa_en__--Tan--mo-15f801ed73__block_wise__0.50__query_aware__qwindow64__topk4__6252c83a2bfb/ATC26_predictions.csv,success
qwen3_8b,longbench,multifieldqa_en,longbench:multifieldqa_en,blockwise,0.6,1.0,score,53.25,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__blockwise__r0p6/longbench__multifieldqa_en__--Tan--mo-15f801ed73__block_wise__0.60__query_aware__qwindow64__topk4__a73012768ad0/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__blockwise__r0p6/longbench__multifieldqa_en__--Tan--mo-15f801ed73__block_wise__0.60__query_aware__qwindow64__topk4__a73012768ad0/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__blockwise__r0p6/longbench__multifieldqa_en__--Tan--mo-15f801ed73__block_wise__0.60__query_aware__qwindow64__topk4__a73012768ad0/ATC26_predictions.csv,success
qwen3_8b,longbench,multifieldqa_en,longbench:multifieldqa_en,blockwise,0.7,1.0,score,53.44,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__blockwise__r0p7/longbench__multifieldqa_en__--Tan--mo-15f801ed73__block_wise__0.70__query_aware__qwindow64__topk4__9606df7b4baf/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__blockwise__r0p7/longbench__multifieldqa_en__--Tan--mo-15f801ed73__block_wise__0.70__query_aware__qwindow64__topk4__9606df7b4baf/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__blockwise__r0p7/longbench__multifieldqa_en__--Tan--mo-15f801ed73__block_wise__0.70__query_aware__qwindow64__topk4__9606df7b4baf/ATC26_predictions.csv,success
qwen3_8b,longbench,multifieldqa_en,longbench:multifieldqa_en,blockwise,0.8,1.0,score,50.7,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__blockwise__r0p8/longbench__multifieldqa_en__--Tan--mo-15f801ed73__block_wise__0.80__query_aware__qwindow64__topk4__3422f7ed77dc/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__blockwise__r0p8/longbench__multifieldqa_en__--Tan--mo-15f801ed73__block_wise__0.80__query_aware__qwindow64__topk4__3422f7ed77dc/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__blockwise__r0p8/longbench__multifieldqa_en__--Tan--mo-15f801ed73__block_wise__0.80__query_aware__qwindow64__topk4__3422f7ed77dc/ATC26_predictions.csv,success
qwen3_8b,longbench,multifieldqa_en,longbench:multifieldqa_en,chunkkv,0.3,1.0,score,55.54,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__chunkkv__r0p3/longbench__multifieldqa_en__--Tan--model--Qwen3-8B__chunkkv__0.30__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__chunkkv__r0p3/longbench__multifieldqa_en__--Tan--model--Qwen3-8B__chunkkv__0.30__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__chunkkv__r0p3/longbench__multifieldqa_en__--Tan--model--Qwen3-8B__chunkkv__0.30__query_aware/ATC26_predictions.csv,success
qwen3_8b,longbench,multifieldqa_en,longbench:multifieldqa_en,chunkkv,0.4,1.0,score,54.93,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__chunkkv__r0p4/longbench__multifieldqa_en__--Tan--model--Qwen3-8B__chunkkv__0.40__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__chunkkv__r0p4/longbench__multifieldqa_en__--Tan--model--Qwen3-8B__chunkkv__0.40__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__chunkkv__r0p4/longbench__multifieldqa_en__--Tan--model--Qwen3-8B__chunkkv__0.40__query_aware/ATC26_predictions.csv,success
qwen3_8b,longbench,multifieldqa_en,longbench:multifieldqa_en,chunkkv,0.5,1.0,score,54.7,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__chunkkv__r0p5/longbench__multifieldqa_en__--Tan--model--Qwen3-8B__chunkkv__0.50__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__chunkkv__r0p5/longbench__multifieldqa_en__--Tan--model--Qwen3-8B__chunkkv__0.50__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__chunkkv__r0p5/longbench__multifieldqa_en__--Tan--model--Qwen3-8B__chunkkv__0.50__query_aware/ATC26_predictions.csv,success
qwen3_8b,longbench,multifieldqa_en,longbench:multifieldqa_en,chunkkv,0.6,1.0,score,54.54,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__chunkkv__r0p6/longbench__multifieldqa_en__--Tan--model--Qwen3-8B__chunkkv__0.60__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__chunkkv__r0p6/longbench__multifieldqa_en__--Tan--model--Qwen3-8B__chunkkv__0.60__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__chunkkv__r0p6/longbench__multifieldqa_en__--Tan--model--Qwen3-8B__chunkkv__0.60__query_aware/ATC26_predictions.csv,success
qwen3_8b,longbench,multifieldqa_en,longbench:multifieldqa_en,chunkkv,0.7,1.0,score,54.87,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__chunkkv__r0p7/longbench__multifieldqa_en__--Tan--model--Qwen3-8B__chunkkv__0.70__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__chunkkv__r0p7/longbench__multifieldqa_en__--Tan--model--Qwen3-8B__chunkkv__0.70__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__chunkkv__r0p7/longbench__multifieldqa_en__--Tan--model--Qwen3-8B__chunkkv__0.70__query_aware/ATC26_predictions.csv,success
qwen3_8b,longbench,multifieldqa_en,longbench:multifieldqa_en,chunkkv,0.8,1.0,score,53.59,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__chunkkv__r0p8/longbench__multifieldqa_en__--Tan--model--Qwen3-8B__chunkkv__0.80__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__chunkkv__r0p8/longbench__multifieldqa_en__--Tan--model--Qwen3-8B__chunkkv__0.80__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__chunkkv__r0p8/longbench__multifieldqa_en__--Tan--model--Qwen3-8B__chunkkv__0.80__query_aware/ATC26_predictions.csv,success
qwen3_8b,longbench,multifieldqa_en,longbench:multifieldqa_en,snapkv,0.3,1.0,score,55.47,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__snapkv__r0p3/longbench__multifieldqa_en__--Tan--model--Qwen3-8B__snapkv__0.30__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__snapkv__r0p3/longbench__multifieldqa_en__--Tan--model--Qwen3-8B__snapkv__0.30__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__snapkv__r0p3/longbench__multifieldqa_en__--Tan--model--Qwen3-8B__snapkv__0.30__query_aware/ATC26_predictions.csv,success
qwen3_8b,longbench,multifieldqa_en,longbench:multifieldqa_en,snapkv,0.4,1.0,score,55.31,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__snapkv__r0p4/longbench__multifieldqa_en__--Tan--model--Qwen3-8B__snapkv__0.40__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__snapkv__r0p4/longbench__multifieldqa_en__--Tan--model--Qwen3-8B__snapkv__0.40__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__snapkv__r0p4/longbench__multifieldqa_en__--Tan--model--Qwen3-8B__snapkv__0.40__query_aware/ATC26_predictions.csv,success
qwen3_8b,longbench,multifieldqa_en,longbench:multifieldqa_en,snapkv,0.5,1.0,score,55.21,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__snapkv__r0p5/longbench__multifieldqa_en__--Tan--model--Qwen3-8B__snapkv__0.50__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__snapkv__r0p5/longbench__multifieldqa_en__--Tan--model--Qwen3-8B__snapkv__0.50__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__snapkv__r0p5/longbench__multifieldqa_en__--Tan--model--Qwen3-8B__snapkv__0.50__query_aware/ATC26_predictions.csv,success
qwen3_8b,longbench,multifieldqa_en,longbench:multifieldqa_en,snapkv,0.6,1.0,score,54.29,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__snapkv__r0p6/longbench__multifieldqa_en__--Tan--model--Qwen3-8B__snapkv__0.60__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__snapkv__r0p6/longbench__multifieldqa_en__--Tan--model--Qwen3-8B__snapkv__0.60__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__snapkv__r0p6/longbench__multifieldqa_en__--Tan--model--Qwen3-8B__snapkv__0.60__query_aware/ATC26_predictions.csv,success
qwen3_8b,longbench,multifieldqa_en,longbench:multifieldqa_en,snapkv,0.7,1.0,score,52.63,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__snapkv__r0p7/longbench__multifieldqa_en__--Tan--model--Qwen3-8B__snapkv__0.70__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__snapkv__r0p7/longbench__multifieldqa_en__--Tan--model--Qwen3-8B__snapkv__0.70__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__snapkv__r0p7/longbench__multifieldqa_en__--Tan--model--Qwen3-8B__snapkv__0.70__query_aware/ATC26_predictions.csv,success
qwen3_8b,longbench,multifieldqa_en,longbench:multifieldqa_en,snapkv,0.8,1.0,score,52.66,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__snapkv__r0p8/longbench__multifieldqa_en__--Tan--model--Qwen3-8B__snapkv__0.80__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__snapkv__r0p8/longbench__multifieldqa_en__--Tan--model--Qwen3-8B__snapkv__0.80__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_multifieldqa_en__snapkv__r0p8/longbench__multifieldqa_en__--Tan--model--Qwen3-8B__snapkv__0.80__query_aware/ATC26_predictions.csv,success
qwen3_8b,longbench,musique,longbench:musique,blockwise,0.3,1.0,score,33.73,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_musique__blockwise__r0p3/longbench__musique__--Tan--mo-15f801ed73__block_wise__0.30__query_aware__qwindow64__topk4__1543d6e8577a/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_musique__blockwise__r0p3/longbench__musique__--Tan--mo-15f801ed73__block_wise__0.30__query_aware__qwindow64__topk4__1543d6e8577a/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_musique__blockwise__r0p3/longbench__musique__--Tan--mo-15f801ed73__block_wise__0.30__query_aware__qwindow64__topk4__1543d6e8577a/ATC26_predictions.csv,success
qwen3_8b,longbench,musique,longbench:musique,blockwise,0.4,1.0,score,34.78,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_musique__blockwise__r0p4/longbench__musique__--Tan--mo-15f801ed73__block_wise__0.40__query_aware__qwindow64__topk4__6b48521ee890/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_musique__blockwise__r0p4/longbench__musique__--Tan--mo-15f801ed73__block_wise__0.40__query_aware__qwindow64__topk4__6b48521ee890/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_musique__blockwise__r0p4/longbench__musique__--Tan--mo-15f801ed73__block_wise__0.40__query_aware__qwindow64__topk4__6b48521ee890/ATC26_predictions.csv,success
qwen3_8b,longbench,musique,longbench:musique,blockwise,0.5,1.0,score,34.18,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_musique__blockwise__r0p5/longbench__musique__--Tan--mo-15f801ed73__block_wise__0.50__query_aware__qwindow64__topk4__cb8c3fc1c4ab/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_musique__blockwise__r0p5/longbench__musique__--Tan--mo-15f801ed73__block_wise__0.50__query_aware__qwindow64__topk4__cb8c3fc1c4ab/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_musique__blockwise__r0p5/longbench__musique__--Tan--mo-15f801ed73__block_wise__0.50__query_aware__qwindow64__topk4__cb8c3fc1c4ab/ATC26_predictions.csv,success
qwen3_8b,longbench,musique,longbench:musique,blockwise,0.6,1.0,score,32.51,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_musique__blockwise__r0p6/longbench__musique__--Tan--mo-15f801ed73__block_wise__0.60__query_aware__qwindow64__topk4__e3b96d17b181/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_musique__blockwise__r0p6/longbench__musique__--Tan--mo-15f801ed73__block_wise__0.60__query_aware__qwindow64__topk4__e3b96d17b181/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_musique__blockwise__r0p6/longbench__musique__--Tan--mo-15f801ed73__block_wise__0.60__query_aware__qwindow64__topk4__e3b96d17b181/ATC26_predictions.csv,success
qwen3_8b,longbench,musique,longbench:musique,blockwise,0.7,1.0,score,32.38,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_musique__blockwise__r0p7/longbench__musique__--Tan--mo-15f801ed73__block_wise__0.70__query_aware__qwindow64__topk4__7b6df0ce8728/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_musique__blockwise__r0p7/longbench__musique__--Tan--mo-15f801ed73__block_wise__0.70__query_aware__qwindow64__topk4__7b6df0ce8728/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/qwen3_8b__longbench_musique__blockwise__r0p7/longbench__musique__--Tan--mo-15f801ed73__block_wise__0.70__query_aware__qwindow64__topk4__7b6df0ce8728/ATC26_predictions.csv,success
